Market Name,Delivery Date,Unique bid number,Response Unit,Unit type,Agent/Applicant,Related Entity,Volume offered,Volume Accepted,Delivery Start UTC,Delivery End UTC,Service Duration,Availability Fee,Total Cost,RTM/no RTM,Accepted/Rejected,Rejection code,Technology Type
DC LF,21-02-21,20210221 AG-MFLX02,AG-MFLX02,BM,Flexitricity Limited,N/A,49,49,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,21-02-21,20210221 PETDAG-2,PETDAG-2,Non-BM,Peak Gen Top Co Ltd,Peak Gen Power 2 Ltd,3,3,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,16.99,1223.28,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 AG-HEL00G,AG-HEL00G,BM,Habitat Energy Limited,N/A,49,49,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,21-02-21,20210221 GBND-2,GBND-2,Non-BM,GridBeyond,ESB,2,2,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,16.99,815.52,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 EDFE-9,EDFE-9,Non-BM,EDF Energy Customers Ltd,N/A,49,49,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,16.99,19980.24,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 AG-BFLX01,AG-BFLX01,BM,Flexitricity Limited,N/A,7,7,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,21-02-21,20210221 AG-EFLX01,AG-EFLX01,BM,Flexitricity Limited,N/A,19,19,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,7752,RTM,Accepted,,Battery
DC LF,21-02-21,20210221 AG-EFLX02,AG-EFLX02,BM,Flexitricity Limited,N/A,4,4,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,1632,RTM,Accepted,,Battery
DC LF,21-02-21,20210221 DBESSA-33,DBESSA-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 DBESSC-33,DBESSC-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 DBESSF-33,DBESSF-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 DBESSH-33,DBESSH-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 DBESS-22,DBESS-22,Non-BM,Zenobe Energy Limited,BESS HOLDCO 2 LIMITED,10,10,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 DBESSE-33,DBESSE-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 DBESSG-33,DBESSG-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 BHOLB-1,BHOLB-1,BM,Tesla Motors Limited,N/A,5,5,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,2040,RTM,Accepted,,Battery
DC LF,21-02-21,20210221 UF_OSS01,UF_OSS01,Non-BM,Origami Energy Limited ,N/A,9,9,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 HAB3-FFR,HAB3-FFR,Non-BM,Habitat Energy Limited,N/A,15,15,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,6120,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 AG-HEL01H,AG-HEL01H,BM,Habitat Energy Limited,N/A,20,20,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,21-02-21,20210221 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,21-02-21,20210221 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,10,10,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,4080,RTM,Accepted,,Battery
DC LF,21-02-21,20210221 AFFR1,AFFR1,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 AFFR2,AFFR2,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,21-02-21,20210221 AFFR3,AFFR3,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-20T23:00:00Z,2021-02-21T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
Withdraw,22-02-21,20210222 HAB3-FFR,HAB3-FFR,Non-BM,Habitat Energy Limited,N/A,15,0,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
Withdraw,22-02-21,20210222 AG-FLX00L,AG-FLX00L,BM,Flexitricity Limited,N/A,4,0,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,22-02-21,20210222 GBND-2,GBND-2,Non-BM,GridBeyond,ESB,2,0,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
DC LF,22-02-21,20210222 AG-HEL00G,AG-HEL00G,BM,Habitat Energy Limited,N/A,49,49,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,22-02-21,20210222 AG-MFLX02,AG-MFLX02,BM,Flexitricity Limited,N/A,49,49,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,22-02-21,20210222 PETDAG-2,PETDAG-2,Non-BM,Peak Gen Top Co Ltd,Peak Gen Power 2 Ltd,3,3,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,16.99,1223.28,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 EDFE-9,EDFE-9,Non-BM,EDF Energy Customers Ltd,N/A,49,49,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,16.99,19980.24,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 AG-HEL01H,AG-HEL01H,BM,Habitat Energy Limited,N/A,20,20,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,22-02-21,20210222 AG-BFLX01,AG-BFLX01,BM,Flexitricity Limited,N/A,7,7,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,22-02-21,20210222 AG-EFLX01,AG-EFLX01,BM,Flexitricity Limited,N/A,19,19,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,7752,RTM,Accepted,,Battery
DC LF,22-02-21,20210222 AG-EFLX02,AG-EFLX02,BM,Flexitricity Limited,N/A,4,4,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,1632,RTM,Accepted,,Battery
DC LF,22-02-21,20210222 DBESSA-33,DBESSA-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 DBESSC-33,DBESSC-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 DBESSF-33,DBESSF-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 DBESSH-33,DBESSH-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 DBESS-22,DBESS-22,Non-BM,Zenobe Energy Limited,BESS HOLDCO 2 LIMITED,10,10,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 DBESSE-33,DBESSE-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 DBESSG-33,DBESSG-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 BHOLB-1,BHOLB-1,BM,Tesla Motors Limited,N/A,5,5,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,2040,RTM,Accepted,,Battery
DC LF,22-02-21,20210222 UF_OSS01,UF_OSS01,Non-BM,Origami Energy Limited ,N/A,9,9,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,22-02-21,20210222 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,10,10,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,4080,RTM,Accepted,,Battery
DC LF,22-02-21,20210222 AFFR1,AFFR1,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 AFFR2,AFFR2,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,22-02-21,20210222 AFFR3,AFFR3,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-21T23:00:00Z,2021-02-22T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
Withdraw,23-02-21,20210223 AG-FLX00L,AG-FLX00L,BM,Flexitricity Limited,N/A,4,0,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,23-02-21,20210223 AG-EFLX01,AG-EFLX01,BM,Flexitricity Limited,N/A,19,0,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,23-02-21,20210223 GBND-2,GBND-2,Non-BM,GridBeyond,ESB,2,0,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
DC LF,23-02-21,20210223 AG-MFLX02,AG-MFLX02,BM,Flexitricity Limited,N/A,49,49,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,23-02-21,20210223 AG-HEL00G,AG-HEL00G,BM,Habitat Energy Limited,N/A,49,49,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,23-02-21,20210223 PETDAG-2,PETDAG-2,Non-BM,Peak Gen Top Co Ltd,Peak Gen Power 2 Ltd,3,3,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,16.99,1223.28,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 EDFE-9,EDFE-9,Non-BM,EDF Energy Customers Ltd,N/A,49,49,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,16.99,19980.24,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 AG-BFLX01,AG-BFLX01,BM,Flexitricity Limited,N/A,7,7,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,23-02-21,20210223 AG-EFLX02,AG-EFLX02,BM,Flexitricity Limited,N/A,4,4,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,1632,RTM,Accepted,,Battery
DC LF,23-02-21,20210223 HAB3-FFR,HAB3-FFR,Non-BM,Habitat Energy Limited,N/A,15,15,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,6120,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 AG-HEL01H,AG-HEL01H,BM,Habitat Energy Limited,N/A,20,20,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,23-02-21,20210223 DBESSA-33,DBESSA-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 DBESSC-33,DBESSC-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 DBESSF-33,DBESSF-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 DBESSH-33,DBESSH-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 DBESS-22,DBESS-22,Non-BM,Zenobe Energy Limited,BESS HOLDCO 2 LIMITED,10,10,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 DBESSE-33,DBESSE-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 DBESSG-33,DBESSG-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 BHOLB-1,BHOLB-1,BM,Tesla Motors Limited,N/A,5,5,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,2040,RTM,Accepted,,Battery
DC LF,23-02-21,20210223 UF_OSS01,UF_OSS01,Non-BM,Origami Energy Limited ,N/A,9,9,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,23-02-21,20210223 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,10,10,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,4080,RTM,Accepted,,Battery
DC LF,23-02-21,20210223 AFFR1,AFFR1,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 AFFR2,AFFR2,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,23-02-21,20210223 AFFR3,AFFR3,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-22T23:00:00Z,2021-02-23T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
Withdraw,24-02-21,20210224 GBND-2,GBND-2,Non-BM,GridBeyond,ESB,2,0,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
Withdraw,24-02-21,20210224 AG-FLX00L,AG-FLX00L,BM,Flexitricity Limited,N/A,4,0,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,24-02-21,20210224 AG-EFLX02,AG-EFLX02,BM,Flexitricity Limited,N/A,4,0,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,0,,RTM,Rejected,5,Battery
DC LF,24-02-21,20210224 AG-HEL00G,AG-HEL00G,BM,Habitat Energy Limited,N/A,48,48,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,16.99,19572.48,RTM,Accepted,,Battery
DC LF,24-02-21,20210224 AG-MFLX02,AG-MFLX02,BM,Flexitricity Limited,N/A,49,49,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,24-02-21,20210224 EDFE-9,EDFE-9,Non-BM,EDF Energy Customers Ltd,N/A,49,49,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,16.99,19980.24,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 DBESSA-33,DBESSA-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 DBESSC-33,DBESSC-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 DBESSF-33,DBESSF-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 DBESSH-33,DBESSH-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 DBESSE-33,DBESSE-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 DBESSG-33,DBESSG-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 BHOLB-1,BHOLB-1,BM,Tesla Motors Limited,N/A,5,5,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,2040,RTM,Accepted,,Battery
DC LF,24-02-21,20210224 PETDAG-2,PETDAG-2,Non-BM,Peak Gen Top Co Ltd,Peak Gen Power 2 Ltd,3,3,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,1224,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 UF_OSS01,UF_OSS01,Non-BM,Origami Energy Limited ,N/A,9,9,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 V__BEROV001,V__BEROV001,BM,Open Energi Ltd,Erova Energy Limited,10,10,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 HAB3-FFR,HAB3-FFR,Non-BM,Habitat Energy Limited,N/A,15,15,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,6120,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 AG-HEL01H,AG-HEL01H,BM,Habitat Energy Limited,N/A,20,20,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,24-02-21,20210224 AG-BFLX01,AG-BFLX01,BM,Flexitricity Limited,N/A,7,7,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,24-02-21,20210224 AG-EFLX01,AG-EFLX01,BM,Flexitricity Limited,N/A,19,19,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,7752,RTM,Accepted,,Battery
DC LF,24-02-21,20210224 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,24-02-21,20210224 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,10,10,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,4080,RTM,Accepted,,Battery
DC LF,24-02-21,20210224 AFFR1,AFFR1,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 AFFR2,AFFR2,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,24-02-21,20210224 AFFR3,AFFR3,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-23T23:00:00Z,2021-02-24T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
Withdraw,25-Feb-21,20210225 GBND-2,GBND-2,Non-BM,GridBeyond,ESB,2,0,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
Withdraw,25-Feb-21,20210225 AG-FLX00L,AG-FLX00L,BM,Flexitricity Limited,N/A,4,0,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,0,,RTM,Rejected,5,Battery
DC LF,25-Feb-21,20210225 AG-HEL00G,AG-HEL00G,BM,Habitat Energy Limited,N/A,48,48,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,16.99,19572.48,RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 AG-MFLX02,AG-MFLX02,BM,Flexitricity Limited,N/A,49,49,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 EDFE-9,EDFE-9,Non-BM,EDF Energy Customers Ltd,N/A,49,49,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,16.99,19980.24,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 DBESSA-33,DBESSA-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 DBESSC-33,DBESSC-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 DBESSF-33,DBESSF-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 DBESSH-33,DBESSH-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 DBESSE-33,DBESSE-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 DBESSG-33,DBESSG-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 BHOLB-1,BHOLB-1,BM,Tesla Motors Limited,N/A,5,5,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,2040,RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 PETDAG-2,PETDAG-2,Non-BM,Peak Gen Top Co Ltd,Peak Gen Power 2 Ltd,3,3,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,1224,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 UF_OSS01,UF_OSS01,Non-BM,Origami Energy Limited ,N/A,9,9,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 V__BEROV001,V__BEROV001,BM,Open Energi Ltd,Erova Energy Limited,10,10,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 HAB3-FFR,HAB3-FFR,Non-BM,Habitat Energy Limited,N/A,15,15,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,6120,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 AG-HEL01H,AG-HEL01H,BM,Habitat Energy Limited,N/A,20,20,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 AG-BFLX01,AG-BFLX01,BM,Flexitricity Limited,N/A,7,7,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 AG-EFLX01,AG-EFLX01,BM,Flexitricity Limited,N/A,19,19,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,7752,RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 AG-EFLX02,AG-EFLX02,BM,Flexitricity Limited,N/A,4,4,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,1632,RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,10,10,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,4080,RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 AFFR1,AFFR1,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,25-Feb-21,20210225 AFFR2,AFFR2,Non-BM,UK Power Reserve Ltd,,20,20,2021-02-24T23:00:00Z,2021-02-25T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
